<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:0b93412e81439ebb97c135cd35e2cd01a77032b441fccc7794af37f9028aaab1
size 311335
=======
STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO,STATENAME,MANDINAME
2020-06-28,2020-08-10,Anomaly,Anomaly,Normal,3.3396554765051536,KARNATAKA,MULABAGILU
2020-07-05,2020-08-17,Anomaly,Normal,Normal,1.6703187196516514,KARNATAKA,MULABAGILU
2020-07-12,2020-08-24,Normal,Normal,Normal,1.6703187196516514,KARNATAKA,MULABAGILU
2020-07-19,2020-08-31,Normal,Normal,Normal,1.5111379580301358,KARNATAKA,MULABAGILU
2020-07-26,2020-09-07,Normal,Normal,Normal,0.9997059688326962,KARNATAKA,MULABAGILU
2020-08-02,2020-09-14,Normal,Normal,Normal,,KARNATAKA,MULABAGILU
2020-08-09,2020-09-21,Normal,Normal,Normal,,KARNATAKA,MULABAGILU
2020-08-16,2020-09-28,Normal,Normal,Normal,,KARNATAKA,MULABAGILU
2020-08-23,2020-10-05,Normal,Normal,Normal,,KARNATAKA,MULABAGILU
2020-08-30,2020-10-12,Normal,Normal,Normal,,KARNATAKA,MULABAGILU
2020-09-06,2020-10-19,Normal,Normal,Normal,,KARNATAKA,MULABAGILU
2020-09-13,2020-10-26,Normal,Normal,Normal,,KARNATAKA,MULABAGILU
2020-09-20,2020-11-02,Normal,Normal,Normal,,KARNATAKA,MULABAGILU
2016-01-01,2016-02-13,,,Anomaly,2.9980013324450367,KARNATAKA,CHINTAMANI
2016-01-08,2016-02-20,,,Normal,2.9980013324450367,KARNATAKA,CHINTAMANI
2016-01-15,2016-02-27,,,Normal,2.9980013324450367,KARNATAKA,CHINTAMANI
2016-01-22,2016-03-05,,,Normal,3.746877601998335,KARNATAKA,CHINTAMANI
2016-01-29,2016-03-12,,,Normal,1.7371887063617788,KARNATAKA,CHINTAMANI
2016-02-01,2016-03-15,Normal,,Normal,1.498751040799334,KARNATAKA,CHINTAMANI
2016-02-08,2016-03-22,Normal,,Normal,1.498751040799334,KARNATAKA,CHINTAMANI
2016-02-15,2016-03-29,Normal,,Normal,1.2489592006661117,KARNATAKA,CHINTAMANI
2016-02-22,2016-04-05,Normal,,Normal,1.2489592006661117,KARNATAKA,CHINTAMANI
2016-02-29,2016-04-12,Normal,,Normal,1.2489592006661117,KARNATAKA,CHINTAMANI
2016-03-07,2016-04-19,Normal,,Normal,1.1656952539550374,KARNATAKA,CHINTAMANI
2016-03-14,2016-04-26,Normal,,Normal,1.498751040799334,KARNATAKA,CHINTAMANI
2016-03-21,2016-05-03,Normal,,Normal,2.997502081598668,KARNATAKA,CHINTAMANI
2016-03-28,2016-05-10,Normal,,Normal,2.997502081598668,KARNATAKA,CHINTAMANI
2016-04-04,2016-05-17,Anomaly,,Normal,2.569593147751606,KARNATAKA,CHINTAMANI
2016-04-11,2016-05-24,Anomaly,,Anomaly,2.8551034975017844,KARNATAKA,CHINTAMANI
2016-04-18,2016-05-31,Anomaly,,Anomaly,2.8551034975017844,KARNATAKA,CHINTAMANI
2016-04-25,2016-06-07,Anomaly,,Anomaly,3.331482509716824,KARNATAKA,CHINTAMANI
2016-05-02,2016-06-14,Anomaly,,Anomaly,1.6662038322688142,KARNATAKA,CHINTAMANI
2016-05-09,2016-06-21,Anomaly,,Normal,1.6662038322688142,KARNATAKA,CHINTAMANI
2016-05-16,2016-06-28,Anomaly,,Anomaly,1.6662038322688142,KARNATAKA,CHINTAMANI
2016-05-23,2016-07-05,Anomaly,,Anomaly,1.4996250937265685,KARNATAKA,CHINTAMANI
2016-05-30,2016-07-12,Anomaly,,Anomaly,1.8744142455482664,KARNATAKA,CHINTAMANI
2016-06-06,2016-07-19,Anomaly,,Normal,2.306805074971165,KARNATAKA,CHINTAMANI
2016-06-13,2016-07-26,Anomaly,,Normal,2.498958767180341,KARNATAKA,CHINTAMANI
2016-06-20,2016-08-02,Normal,,Normal,2.498958767180341,KARNATAKA,CHINTAMANI
2016-06-27,2016-08-09,Normal,,Normal,4.495504495504496,KARNATAKA,CHINTAMANI
2016-07-04,2016-08-16,Normal,,Normal,4.495504495504496,KARNATAKA,CHINTAMANI
2016-07-11,2016-08-23,Normal,,Normal,3.551609322974473,KARNATAKA,CHINTAMANI
2016-07-18,2016-08-30,Anomaly,,Normal,2.885682574916759,KARNATAKA,CHINTAMANI
2016-07-25,2016-09-06,Normal,,Normal,2.725366879050711,KARNATAKA,CHINTAMANI
2016-08-01,2016-09-13,Anomaly,,Normal,2.6637069922308547,KARNATAKA,CHINTAMANI
2016-08-08,2016-09-20,Anomaly,,Normal,1.109877913429523,KARNATAKA,CHINTAMANI
2016-08-15,2016-09-27,Normal,,Normal,1.3318534961154274,KARNATAKA,CHINTAMANI
2016-08-22,2016-10-04,Normal,,Normal,1.3318534961154274,KARNATAKA,CHINTAMANI
2016-08-29,2016-10-11,Normal,,Normal,1.3318534961154274,KARNATAKA,CHINTAMANI
2016-09-05,2016-10-18,Normal,,Normal,1.3318534961154274,KARNATAKA,CHINTAMANI
2016-09-12,2016-10-25,Normal,,Normal,1.3318534961154274,KARNATAKA,CHINTAMANI
2016-09-19,2016-11-01,Normal,,Normal,1.3318534961154274,KARNATAKA,CHINTAMANI
2016-09-26,2016-11-08,Normal,,Normal,1.3318534961154274,KARNATAKA,CHINTAMANI
2016-10-03,2016-11-15,Normal,,Normal,1.5723270409558654,KARNATAKA,CHINTAMANI
2016-10-10,2016-11-22,Normal,,Normal,1.2867090498648817,KARNATAKA,CHINTAMANI
2016-10-17,2016-11-29,Normal,,Normal,1.2867090498648817,KARNATAKA,CHINTAMANI
2016-10-24,2016-12-06,Normal,,Normal,1.2867090498648817,KARNATAKA,CHINTAMANI
2016-10-31,2016-12-13,Normal,,Normal,1.2867090498648817,KARNATAKA,CHINTAMANI
2016-11-07,2016-12-20,Normal,,Normal,1.2867090498648817,KARNATAKA,CHINTAMANI
2016-11-14,2016-12-27,Normal,,Normal,1.0690385964249836,KARNATAKA,CHINTAMANI
2016-11-21,2017-01-03,Normal,,Normal,0.9990917347865576,KARNATAKA,CHINTAMANI
2016-11-28,2017-01-10,Normal,,Normal,0.9990917347865576,KARNATAKA,CHINTAMANI
2016-12-05,2017-01-17,Normal,,Normal,0.9990917347865576,KARNATAKA,CHINTAMANI
2016-12-12,2017-01-24,Normal,,Normal,0.9990917347865576,KARNATAKA,CHINTAMANI
2016-12-19,2017-01-31,Normal,,Normal,2.089009990917348,KARNATAKA,CHINTAMANI
2016-12-26,2017-02-07,Normal,,Normal,2.089009990917348,KARNATAKA,CHINTAMANI
2017-01-01,2017-02-13,Normal,Normal,Normal,2.089009990917348,KARNATAKA,CHINTAMANI
2017-01-08,2017-02-20,Anomaly,Normal,Normal,2.089009990917348,KARNATAKA,CHINTAMANI
2017-01-15,2017-02-27,Anomaly,Normal,Anomaly,2.089009990917348,KARNATAKA,CHINTAMANI
2017-01-22,2017-03-06,Anomaly,Normal,Anomaly,2.089009990917348,KARNATAKA,CHINTAMANI
2017-01-29,2017-03-13,Anomaly,Normal,Anomaly,1.7048794826572604,KARNATAKA,CHINTAMANI
2017-02-05,2017-03-20,Anomaly,Anomaly,Anomaly,1.2603215993046502,KARNATAKA,CHINTAMANI
2017-02-12,2017-03-27,Anomaly,Anomaly,Anomaly,1.2603215993046502,KARNATAKA,CHINTAMANI
2017-02-19,2017-04-03,Anomaly,Anomaly,Anomaly,1.2603215993046502,KARNATAKA,CHINTAMANI
2017-02-26,2017-04-10,Anomaly,Anomaly,Anomaly,1.2603215993046502,KARNATAKA,CHINTAMANI
2017-03-05,2017-04-17,Anomaly,Anomaly,Anomaly,1.2603215993046502,KARNATAKA,CHINTAMANI
2017-03-12,2017-04-24,Anomaly,Anomaly,Anomaly,2.414654454621149,KARNATAKA,CHINTAMANI
2017-03-19,2017-05-01,Anomaly,Anomaly,Anomaly,2.414654454621149,KARNATAKA,CHINTAMANI
2017-03-26,2017-05-08,Anomaly,Anomaly,Anomaly,2.414654454621149,KARNATAKA,CHINTAMANI
2017-04-02,2017-05-15,Normal,Normal,Anomaly,2.384679432206495,KARNATAKA,CHINTAMANI
2017-04-09,2017-05-22,Normal,Normal,Normal,2.1648626144879266,KARNATAKA,CHINTAMANI
2017-04-16,2017-05-29,Normal,Normal,Normal,2.1648626144879266,KARNATAKA,CHINTAMANI
2017-04-23,2017-06-05,Normal,Normal,Normal,1.582014987510408,KARNATAKA,CHINTAMANI
2017-04-30,2017-06-12,Normal,Normal,Normal,0.9991673605328892,KARNATAKA,CHINTAMANI
2017-05-07,2017-06-19,Normal,Normal,Normal,0.9991673605328892,KARNATAKA,CHINTAMANI
2017-05-14,2017-06-26,Normal,Normal,Normal,0.9991673605328892,KARNATAKA,CHINTAMANI
2017-05-21,2017-07-03,Normal,Normal,Normal,3.330557868442964,KARNATAKA,CHINTAMANI
2017-05-28,2017-07-10,Normal,Anomaly,Normal,6.244796003330558,KARNATAKA,CHINTAMANI
2017-06-04,2017-07-17,Normal,Anomaly,Normal,6.244796003330558,KARNATAKA,CHINTAMANI
2017-06-11,2017-07-24,Anomaly,Normal,Normal,7.077435470441299,KARNATAKA,CHINTAMANI
2017-06-18,2017-07-31,Anomaly,Anomaly,Anomaly,7.077435470441299,KARNATAKA,CHINTAMANI
2017-06-25,2017-08-07,Anomaly,Anomaly,Normal,7.077435470441299,KARNATAKA,CHINTAMANI
2017-07-02,2017-08-14,Anomaly,Anomaly,Normal,2.124468882779305,KARNATAKA,CHINTAMANI
2017-07-09,2017-08-21,Anomaly,Anomaly,Normal,1.3074911552068913,KARNATAKA,CHINTAMANI
2017-07-16,2017-08-28,Anomaly,Anomaly,Normal,1.3074911552068913,KARNATAKA,CHINTAMANI
2017-07-23,2017-09-04,Normal,Anomaly,Normal,1.3074911552068913,KARNATAKA,CHINTAMANI
2017-07-30,2017-09-11,Normal,Anomaly,Normal,2.1422450728363325,KARNATAKA,CHINTAMANI
2017-08-06,2017-09-18,Normal,Anomaly,Normal,2.776749352091818,KARNATAKA,CHINTAMANI
2017-08-13,2017-09-25,Normal,Anomaly,Normal,2.512297033684509,KARNATAKA,CHINTAMANI
2017-08-20,2017-10-02,Normal,Anomaly,Normal,2.4065161051462423,KARNATAKA,CHINTAMANI
2017-08-27,2017-10-09,Normal,Normal,Normal,2.5989604158336665,KARNATAKA,CHINTAMANI
2017-09-03,2017-10-16,Normal,Normal,Normal,2.5989604158336665,KARNATAKA,CHINTAMANI
2017-09-10,2017-10-23,Normal,Normal,Normal,1.799280287884846,KARNATAKA,CHINTAMANI
2017-09-17,2017-10-30,Normal,Normal,Normal,1.799280287884846,KARNATAKA,CHINTAMANI
2017-09-24,2017-11-06,Normal,Normal,Normal,1.799280287884846,KARNATAKA,CHINTAMANI
2017-10-01,2017-11-13,Anomaly,Anomaly,Anomaly,2.6149540186485405,KARNATAKA,CHINTAMANI
2017-10-08,2017-11-20,Anomaly,Anomaly,Anomaly,3.046781288636545,KARNATAKA,CHINTAMANI
2017-10-15,2017-11-27,Anomaly,Anomaly,Anomaly,3.046781288636545,KARNATAKA,CHINTAMANI
2017-10-22,2017-12-04,Anomaly,Anomaly,Normal,1.752040598357509,KARNATAKA,CHINTAMANI
2017-10-29,2017-12-11,Anomaly,Anomaly,Normal,1.6929571212797154,KARNATAKA,CHINTAMANI
2017-11-05,2017-12-18,Anomaly,Anomaly,Normal,2.539153616421193,KARNATAKA,CHINTAMANI
2017-11-12,2017-12-25,Anomaly,Anomaly,Normal,3.311603651838331,KARNATAKA,CHINTAMANI
2017-11-19,2018-01-01,Normal,Anomaly,Normal,2.810743285446596,KARNATAKA,CHINTAMANI
2017-11-26,2018-01-08,Normal,Anomaly,Normal,2.810743285446596,KARNATAKA,CHINTAMANI
2017-12-03,2018-01-15,Normal,Anomaly,Normal,2.810743285446596,KARNATAKA,CHINTAMANI
2017-12-10,2018-01-22,Anomaly,Anomaly,Normal,3.211991434689508,KARNATAKA,CHINTAMANI
2017-12-17,2018-01-29,Normal,Anomaly,Normal,2.6766595289079227,KARNATAKA,CHINTAMANI
2017-12-24,2018-02-05,Normal,Anomaly,Normal,1.9664525322314417,KARNATAKA,CHINTAMANI
2017-12-31,2018-02-12,Normal,Normal,Normal,1.142041399000714,KARNATAKA,CHINTAMANI
2018-01-07,2018-02-19,Normal,Normal,Normal,1.142041399000714,KARNATAKA,CHINTAMANI
2018-01-14,2018-02-26,Normal,Normal,Normal,1.142041399000714,KARNATAKA,CHINTAMANI
2018-01-21,2018-03-05,Normal,Normal,Normal,0.9992862241256244,KARNATAKA,CHINTAMANI
2018-01-28,2018-03-12,Normal,Normal,Normal,0.9992862241256244,KARNATAKA,CHINTAMANI
2018-02-04,2018-03-19,Normal,Normal,Normal,0.9992862241256244,KARNATAKA,CHINTAMANI
2018-02-11,2018-03-26,Normal,Normal,Normal,0.9992862241256244,KARNATAKA,CHINTAMANI
2018-02-18,2018-04-02,Normal,Normal,Normal,0.9992862241256244,KARNATAKA,CHINTAMANI
2018-02-25,2018-04-09,Normal,Normal,Normal,0.9992862241256244,KARNATAKA,CHINTAMANI
2018-03-04,2018-04-16,Normal,Normal,Normal,0.9992862241256244,KARNATAKA,CHINTAMANI
2018-03-11,2018-04-23,Normal,Normal,Normal,0.9992862241256244,KARNATAKA,CHINTAMANI
2018-03-18,2018-04-30,Normal,Normal,Normal,0.9992862241256244,KARNATAKA,CHINTAMANI
2018-03-25,2018-05-07,Normal,Normal,Normal,0.9992862241256244,KARNATAKA,CHINTAMANI
2018-04-01,2018-05-14,Normal,Normal,Normal,0.9992862241256244,KARNATAKA,CHINTAMANI
2018-04-08,2018-05-21,Normal,Normal,Normal,0.9992862241256244,KARNATAKA,CHINTAMANI
2018-04-15,2018-05-28,Normal,Normal,Normal,0.9992862241256244,KARNATAKA,CHINTAMANI
2018-04-22,2018-06-04,Normal,Normal,Normal,0.9992862241256244,KARNATAKA,CHINTAMANI
2018-04-29,2018-06-11,Normal,Normal,Normal,0.9992862241256244,KARNATAKA,CHINTAMANI
2018-05-06,2018-06-18,Normal,Normal,Normal,0.9992862241256244,KARNATAKA,CHINTAMANI
2018-05-13,2018-06-25,Normal,Normal,Normal,0.9992862241256244,KARNATAKA,CHINTAMANI
2018-05-20,2018-07-02,Normal,Normal,Normal,0.9992862241256244,KARNATAKA,CHINTAMANI
2018-05-27,2018-07-09,Normal,Normal,Normal,0.9992862241256244,KARNATAKA,CHINTAMANI
2018-06-03,2018-07-16,Normal,Normal,Normal,0.9992862241256244,KARNATAKA,CHINTAMANI
2018-06-10,2018-07-23,Normal,Normal,Normal,1.3526052836143827,KARNATAKA,CHINTAMANI
2018-06-17,2018-07-30,Normal,Normal,Normal,1.4275517487508922,KARNATAKA,CHINTAMANI
2018-06-24,2018-08-06,Normal,Anomaly,Normal,1.4275517487508922,KARNATAKA,CHINTAMANI
2018-07-01,2018-08-13,Normal,Anomaly,Normal,1.4275517487508922,KARNATAKA,CHINTAMANI
2018-07-08,2018-08-20,Normal,Normal,Normal,1.4275517487508922,KARNATAKA,CHINTAMANI
2018-07-15,2018-08-27,Normal,Normal,Normal,1.4275517487508922,KARNATAKA,CHINTAMANI
2018-07-22,2018-09-03,Normal,Normal,Normal,1.1757789535567311,KARNATAKA,CHINTAMANI
2018-07-29,2018-09-10,Normal,Normal,Normal,0.9995002498750624,KARNATAKA,CHINTAMANI
2018-08-05,2018-09-17,Normal,Normal,Normal,0.9995002498750624,KARNATAKA,CHINTAMANI
2018-08-12,2018-09-24,Normal,Normal,Normal,1.0238796532808696,KARNATAKA,CHINTAMANI
2018-08-19,2018-10-01,Normal,Normal,Normal,1.1397342618273492,KARNATAKA,CHINTAMANI
2018-08-26,2018-10-08,Normal,Normal,Normal,1.2460284996995052,KARNATAKA,CHINTAMANI
2018-09-02,2018-10-15,Normal,Normal,Normal,1.2492192379762648,KARNATAKA,CHINTAMANI
2018-09-09,2018-10-22,Normal,Normal,Normal,1.2492192379762648,KARNATAKA,CHINTAMANI
2018-09-16,2018-10-29,Normal,Normal,Normal,1.2492192379762648,KARNATAKA,CHINTAMANI
2018-09-23,2018-11-05,Normal,Normal,Normal,1.2313633615886657,KARNATAKA,CHINTAMANI
2018-09-30,2018-11-12,Normal,Normal,Normal,1.1146080791349775,KARNATAKA,CHINTAMANI
2018-10-07,2018-11-19,Normal,Normal,Normal,1.0080264933815155,KARNATAKA,CHINTAMANI
2018-10-14,2018-11-26,Normal,Normal,Normal,0.999375390381012,KARNATAKA,CHINTAMANI
2018-10-21,2018-12-03,Normal,Anomaly,Normal,0.999375390381012,KARNATAKA,CHINTAMANI
2018-10-28,2018-12-10,Normal,Anomaly,Normal,0.999375390381012,KARNATAKA,CHINTAMANI
2018-11-04,2018-12-17,Normal,Anomaly,Normal,0.999375390381012,KARNATAKA,CHINTAMANI
2018-11-11,2018-12-24,Normal,Anomaly,Normal,0.999375390381012,KARNATAKA,CHINTAMANI
2018-11-18,2018-12-31,Normal,Normal,Normal,0.999375390381012,KARNATAKA,CHINTAMANI
2018-11-25,2019-01-07,Normal,Normal,Normal,0.999375390381012,KARNATAKA,CHINTAMANI
2018-12-02,2019-01-14,Normal,Normal,Normal,4.5089128182280085,KARNATAKA,CHINTAMANI
2018-12-09,2019-01-21,Normal,Normal,Normal,4.5089128182280085,KARNATAKA,CHINTAMANI
2018-12-16,2019-01-28,Normal,Normal,Normal,4.5089128182280085,KARNATAKA,CHINTAMANI
2018-12-23,2019-02-04,Anomaly,Anomaly,Anomaly,4.5089128182280085,KARNATAKA,CHINTAMANI
2018-12-30,2019-02-11,Anomaly,Anomaly,Anomaly,4.5089128182280085,KARNATAKA,CHINTAMANI
2019-01-06,2019-02-18,Anomaly,Anomaly,Anomaly,4.5089128182280085,KARNATAKA,CHINTAMANI
2019-01-13,2019-02-25,Anomaly,Anomaly,Anomaly,3.607580920531255,KARNATAKA,CHINTAMANI
2019-01-20,2019-03-04,Normal,Anomaly,Anomaly,2.703906967899815,KARNATAKA,CHINTAMANI
2019-01-27,2019-03-11,Normal,Normal,Anomaly,1.999000499750125,KARNATAKA,CHINTAMANI
2019-02-03,2019-03-18,Normal,Normal,Normal,1.999000499750125,KARNATAKA,CHINTAMANI
2019-02-10,2019-03-25,Normal,Anomaly,Normal,1.277139209407642,KARNATAKA,CHINTAMANI
2019-02-17,2019-04-01,Normal,Anomaly,Normal,0.9995002498750624,KARNATAKA,CHINTAMANI
2019-02-24,2019-04-08,Anomaly,Anomaly,Normal,1.5992003998001,KARNATAKA,CHINTAMANI
2019-03-03,2019-04-15,Normal,Anomaly,Normal,1.5992003998001,KARNATAKA,CHINTAMANI
2019-03-10,2019-04-22,Normal,Anomaly,Normal,1.5992003998001,KARNATAKA,CHINTAMANI
2019-03-17,2019-04-29,Anomaly,Anomaly,Anomaly,1.5992003998001,KARNATAKA,CHINTAMANI
2019-03-24,2019-05-06,Anomaly,Anomaly,Anomaly,1.5992003998001,KARNATAKA,CHINTAMANI
2019-03-31,2019-05-13,Anomaly,Anomaly,Normal,1.7991004497751124,KARNATAKA,CHINTAMANI
2019-04-07,2019-05-20,Anomaly,Anomaly,Normal,1.32511914334352,KARNATAKA,CHINTAMANI
2019-04-14,2019-05-27,Anomaly,Anomaly,Normal,1.3120899718837864,KARNATAKA,CHINTAMANI
2019-04-21,2019-06-03,Anomaly,Anomaly,Normal,1.3120899718837864,KARNATAKA,CHINTAMANI
2019-04-28,2019-06-10,Anomaly,Anomaly,Normal,1.3120899718837864,KARNATAKA,CHINTAMANI
2019-05-05,2019-06-17,Anomaly,Anomaly,Normal,1.3120899718837864,KARNATAKA,CHINTAMANI
2019-05-12,2019-06-24,Anomaly,Anomaly,Normal,1.3120899718837864,KARNATAKA,CHINTAMANI
2019-05-19,2019-07-01,Anomaly,Anomaly,Normal,2.098950524737631,KARNATAKA,CHINTAMANI
2019-05-26,2019-07-08,Normal,Anomaly,Normal,2.098950524737631,KARNATAKA,CHINTAMANI
2019-06-02,2019-07-15,Normal,Anomaly,Normal,2.098950524737631,KARNATAKA,CHINTAMANI
2019-06-09,2019-07-22,Normal,Normal,Normal,2.098950524737631,KARNATAKA,CHINTAMANI
2019-06-16,2019-07-29,Normal,Normal,Normal,1.8490754622688657,KARNATAKA,CHINTAMANI
2019-06-23,2019-08-05,Normal,Normal,Normal,1.5992003998001,KARNATAKA,CHINTAMANI
2019-06-30,2019-08-12,Normal,Normal,Normal,1.2993503248375813,KARNATAKA,CHINTAMANI
2019-07-07,2019-08-19,Normal,Normal,Normal,1.2993503248375813,KARNATAKA,CHINTAMANI
2019-07-14,2019-08-26,Normal,Normal,Normal,1.2993503248375813,KARNATAKA,CHINTAMANI
2019-07-21,2019-09-02,Normal,Normal,Normal,1.1299435028248588,KARNATAKA,CHINTAMANI
2019-07-28,2019-09-09,Normal,Normal,Normal,1.1299435028248588,KARNATAKA,CHINTAMANI
2019-08-04,2019-09-16,Normal,Normal,Normal,1.1299435028248588,KARNATAKA,CHINTAMANI
2019-08-11,2019-09-23,Normal,Normal,Normal,1.2814781696246158,KARNATAKA,CHINTAMANI
2019-08-18,2019-09-30,Normal,Normal,Normal,1.3611414598669451,KARNATAKA,CHINTAMANI
2019-08-25,2019-10-07,Normal,Normal,Normal,1.7276026221388148,KARNATAKA,CHINTAMANI
2019-09-01,2019-10-14,Normal,Normal,Normal,1.7276026221388148,KARNATAKA,CHINTAMANI
2019-09-08,2019-10-21,Normal,Normal,Normal,1.7276026221388148,KARNATAKA,CHINTAMANI
2019-09-15,2019-10-28,Normal,Anomaly,Normal,1.7276026221388148,KARNATAKA,CHINTAMANI
2019-09-22,2019-11-04,Normal,Anomaly,Normal,1.7276026221388148,KARNATAKA,CHINTAMANI
2019-09-29,2019-11-11,Normal,Anomaly,Normal,1.7276026221388148,KARNATAKA,CHINTAMANI
2019-10-06,2019-11-18,Normal,Anomaly,Normal,1.434159061277705,KARNATAKA,CHINTAMANI
2019-10-13,2019-11-25,Normal,Anomaly,Normal,1.434159061277705,KARNATAKA,CHINTAMANI
2019-10-20,2019-12-02,Normal,Anomaly,Normal,1.3744273219491878,KARNATAKA,CHINTAMANI
2019-10-27,2019-12-09,Normal,Anomaly,Normal,1.3744273219491878,KARNATAKA,CHINTAMANI
2019-11-03,2019-12-16,Normal,Normal,Normal,1.3744273219491878,KARNATAKA,CHINTAMANI
2019-11-10,2019-12-23,Normal,Normal,Normal,1.3744273219491878,KARNATAKA,CHINTAMANI
2019-11-17,2019-12-30,Normal,Normal,Normal,1.3744273219491878,KARNATAKA,CHINTAMANI
2019-11-24,2020-01-06,Normal,Normal,Normal,1.1037067898663622,KARNATAKA,CHINTAMANI
2019-12-01,2020-01-13,Normal,Normal,Normal,0.9995835068721366,KARNATAKA,CHINTAMANI
2019-12-08,2020-01-20,Normal,Normal,Normal,0.9995835068721366,KARNATAKA,CHINTAMANI
2019-12-15,2020-01-27,Normal,Normal,Normal,0.9995835068721366,KARNATAKA,CHINTAMANI
2019-12-22,2020-02-03,Normal,Normal,Normal,0.9995835068721366,KARNATAKA,CHINTAMANI
2019-12-29,2020-02-10,Normal,Normal,Normal,0.9995835068721366,KARNATAKA,CHINTAMANI
2020-01-05,2020-02-17,Normal,Normal,Normal,0.9995835068721366,KARNATAKA,CHINTAMANI
2020-01-12,2020-02-24,Normal,Normal,Normal,0.9995835068721366,KARNATAKA,CHINTAMANI
2020-01-19,2020-03-02,Normal,Normal,Normal,1.199400299850075,KARNATAKA,CHINTAMANI
2020-01-26,2020-03-09,Normal,Anomaly,Anomaly,1.199400299850075,KARNATAKA,CHINTAMANI
2020-02-02,2020-03-16,Normal,Anomaly,Anomaly,1.199400299850075,KARNATAKA,CHINTAMANI
2020-02-09,2020-03-23,Normal,Normal,Normal,1.199400299850075,KARNATAKA,CHINTAMANI
2020-02-16,2020-03-30,Normal,Normal,Normal,1.199400299850075,KARNATAKA,CHINTAMANI
2020-02-23,2020-04-06,Normal,Normal,Normal,1.199400299850075,KARNATAKA,CHINTAMANI
2020-03-01,2020-04-13,Normal,Normal,Normal,0.9995002498750624,KARNATAKA,CHINTAMANI
2020-03-08,2020-04-20,Normal,Normal,Normal,0.9995002498750624,KARNATAKA,CHINTAMANI
2020-03-15,2020-04-27,Normal,Normal,Normal,0.9995002498750624,KARNATAKA,CHINTAMANI
2020-03-22,2020-05-04,Normal,Normal,Normal,0.9995002498750624,KARNATAKA,CHINTAMANI
2020-03-29,2020-05-11,Normal,Normal,Normal,1.1757789535567311,KARNATAKA,CHINTAMANI
2020-04-05,2020-05-18,Normal,Normal,Normal,1.1757789535567311,KARNATAKA,CHINTAMANI
2020-04-12,2020-05-25,Normal,Normal,Normal,1.1757789535567311,KARNATAKA,CHINTAMANI
2020-04-19,2020-06-01,Normal,Normal,Normal,1.1757789535567311,KARNATAKA,CHINTAMANI
2020-04-26,2020-06-08,Normal,Normal,Normal,1.1757789535567311,KARNATAKA,CHINTAMANI
2020-05-03,2020-06-15,Normal,Normal,Normal,1.1757789535567311,KARNATAKA,CHINTAMANI
2020-05-10,2020-06-22,Normal,Normal,Normal,1.0484029017063308,KARNATAKA,CHINTAMANI
2020-05-17,2020-06-29,Normal,Normal,Normal,0.9994121105232217,KARNATAKA,CHINTAMANI
2020-05-24,2020-07-06,Normal,Normal,Normal,2.704291593180482,KARNATAKA,CHINTAMANI
2020-05-31,2020-07-13,Normal,Normal,Normal,2.704291593180482,KARNATAKA,CHINTAMANI
2020-06-07,2020-07-20,Normal,Normal,Normal,3.3396554765051536,KARNATAKA,CHINTAMANI
2020-06-14,2020-07-27,Anomaly,Normal,Normal,3.3396554765051536,KARNATAKA,CHINTAMANI
2020-06-21,2020-08-03,Anomaly,Normal,Normal,3.3396554765051536,KARNATAKA,CHINTAMANI
2020-06-28,2020-08-10,Anomaly,Anomaly,Normal,3.3396554765051536,KARNATAKA,CHINTAMANI
2020-07-05,2020-08-17,Anomaly,Normal,Normal,1.6703187196516514,KARNATAKA,CHINTAMANI
2020-07-12,2020-08-24,Normal,Normal,Normal,1.6703187196516514,KARNATAKA,CHINTAMANI
2020-07-19,2020-08-31,Normal,Normal,Normal,1.5111379580301358,KARNATAKA,CHINTAMANI
2020-07-26,2020-09-07,Normal,Normal,Normal,0.9997059688326962,KARNATAKA,CHINTAMANI
2020-08-02,2020-09-14,Normal,Normal,Normal,,KARNATAKA,CHINTAMANI
2020-08-09,2020-09-21,Normal,Normal,Normal,,KARNATAKA,CHINTAMANI
2020-08-16,2020-09-28,Normal,Normal,Normal,,KARNATAKA,CHINTAMANI
2020-08-23,2020-10-05,Normal,Normal,Normal,,KARNATAKA,CHINTAMANI
2020-08-30,2020-10-12,Normal,Normal,Normal,,KARNATAKA,CHINTAMANI
2020-09-06,2020-10-19,Normal,Normal,Normal,,KARNATAKA,CHINTAMANI
2020-09-13,2020-10-26,Normal,Normal,Normal,,KARNATAKA,CHINTAMANI
2020-09-20,2020-11-02,Normal,Normal,Normal,,KARNATAKA,CHINTAMANI
2016-01-01,2016-02-13,,,Anomaly,2.9980013324450367,KARNATAKA,SRINIVASAPUR
2016-01-08,2016-02-20,,,Normal,2.9980013324450367,KARNATAKA,SRINIVASAPUR
2016-01-15,2016-02-27,,,Normal,2.9980013324450367,KARNATAKA,SRINIVASAPUR
2016-01-22,2016-03-05,,,Normal,3.746877601998335,KARNATAKA,SRINIVASAPUR
2016-01-29,2016-03-12,,,Normal,1.7371887063617788,KARNATAKA,SRINIVASAPUR
2016-02-01,2016-03-15,Normal,,Normal,1.498751040799334,KARNATAKA,SRINIVASAPUR
2016-02-08,2016-03-22,Normal,,Normal,1.498751040799334,KARNATAKA,SRINIVASAPUR
